settlement_id,entity_type,entity_id,gross_paise,fee_paise,tax_paise,net_paise
setl_003400024,payment,pay_0034001981,53860,0,0,53860
setl_003400024,payment,pay_0034002100,69210,1384,249,67577
setl_003400024,payment,pay_0034002152,31161,312,56,30793
setl_003400024,payment,pay_0034002305,32546,0,0,32546
setl_003400024,payment,pay_0034002348,112542,2138,385,110019
setl_003400024,payment,pay_0034002367,67287,0,0,67287
setl_003400024,payment,pay_0034002369,90525,0,0,90525
setl_003400024,payment,pay_0034002379,40377,0,0,40377
setl_003400024,payment,pay_0034002466,67795,0,0,67795
setl_003400024,payment,pay_0034002492,27462,0,0,27462
setl_003400024,payment,pay_0034002549,521356,17205,3097,501054
setl_003400024,payment,pay_0034002587,113525,0,0,113525
setl_003400024,payment,pay_0034002630,49895,0,0,49895
setl_003400024,payment,pay_0034002663,13169,250,45,12874
setl_003400024,payment,pay_0034002723,33831,677,122,33032
setl_003400024,payment,pay_0034002740,27200,517,93,26590
setl_003400024,payment,pay_0034002809,20424,0,0,20424
setl_003400024,payment,pay_0034002814,192902,0,0,192902
setl_003400024,payment,pay_0034002870,18789,0,0,18789
setl_003400024,payment,pay_0034002886,89632,1703,307,87622
setl_003400024,payment,pay_0034002887,47514,0,0,47514
setl_003400024,payment,pay_0034002897,295057,5901,1062,288094
setl_003400024,payment,pay_0034002902,13979,280,50,13649
setl_003400024,payment,pay_0034002908,140172,0,0,140172
setl_003400024,payment,pay_0034002931,38177,0,0,38177
setl_003400024,payment,pay_0034003007,52068,1041,187,50840
setl_003400024,payment,pay_0034003030,256081,0,0,256081
setl_003400024,payment,pay_0034003104,116536,2331,420,113785
setl_003400024,payment,pay_0034003140,90684,0,0,90684
setl_003400024,payment,pay_0034003195,20064,0,0,20064
setl_003400024,payment,pay_0034003201,60618,0,0,60618
setl_003400024,payment,pay_0034003215,163970,0,0,163970
setl_003400024,payment,pay_0034003222,26731,0,0,26731
setl_003400024,payment,pay_0034003303,33144,0,0,33144
setl_003400024,payment,pay_0034003327,35045,0,0,35045
setl_003400024,payment,pay_0034003358,40915,0,0,40915
setl_003400024,payment,pay_0034003360,22207,0,0,22207
setl_003400024,payment,pay_0034003411,36636,733,132,35771
setl_003400024,payment,pay_0034003442,26203,0,0,26203
setl_003400024,payment,pay_0034003534,66600,0,0,66600
setl_003400024,payment,pay_0034003570,118308,2366,426,115516
setl_003400024,payment,pay_0034003579,791779,0,0,791779
setl_003400024,payment,pay_0034003582,53505,0,0,53505
setl_003400024,payment,pay_0034003622,76760,0,0,76760
setl_003400024,payment,pay_0034003629,39429,789,142,38498
setl_003400024,payment,pay_0034003677,387959,0,0,387959
setl_003400024,payment,pay_0034003683,430972,0,0,430972
setl_003400024,payment,pay_0034003695,106478,0,0,106478
setl_003400024,payment,pay_0034003700,174582,0,0,174582
setl_003400024,payment,pay_0034003710,79251,1585,285,77381
setl_003400024,payment,pay_0034003735,80479,805,145,79529
setl_003400024,payment,pay_0034003773,67995,1360,245,66390
setl_003400024,payment,pay_0034003823,64250,0,0,64250
setl_003400024,payment,pay_0034003856,172638,0,0,172638
setl_003400024,payment,pay_0034003882,359198,0,0,359198
setl_003400024,payment,pay_0034003956,14016,0,0,14016
setl_003400024,payment,pay_0034003987,70778,708,127,69943
setl_003400024,payment,pay_0034003989,70342,1407,253,68682
setl_003400024,refund,rfnd_0034000288,-40009,0,0,-40009
setl_003400024,refund,rfnd_0034000599,-9487,0,0,-9487
setl_003400024,refund,rfnd_0034001323,-65884,0,0,-65884
setl_003400024,refund,rfnd_0034002660,-165271,0,0,-165271
setl_003400024,refund,rfnd_0034003210,-109441,0,0,-109441
setl_003400024,dispute,disp_0034001570,-54452,0,0,-54452
setl_003400025,payment,pay_0034000049,115742,0,0,115742
setl_003400025,payment,pay_0034000088,85915,0,0,85915
setl_003400025,payment,pay_0034000167,124487,2490,448,121549
setl_003400025,payment,pay_0034000220,71416,0,0,71416
setl_003400025,payment,pay_0034000236,66835,0,0,66835
setl_003400025,payment,pay_0034000253,24447,0,0,24447
setl_003400025,payment,pay_0034000264,91087,0,0,91087
setl_003400025,payment,pay_0034000286,143952,0,0,143952
setl_003400025,payment,pay_0034000294,62418,0,0,62418
setl_003400025,payment,pay_0034000304,30291,576,104,29611
setl_003400025,payment,pay_0034000314,35120,351,63,34706
setl_003400025,payment,pay_0034000316,27650,553,100,26997
setl_003400025,payment,pay_0034000342,25700,514,93,25093
setl_003400025,payment,pay_0034000389,21631,433,78,21120
setl_003400025,payment,pay_0034000390,30169,0,0,30169
setl_003400025,payment,pay_0034000478,38125,0,0,38125
setl_003400025,payment,pay_0034000481,218280,0,0,218280
setl_003400025,payment,pay_0034000520,169858,1699,306,167853
setl_003400025,payment,pay_0034000562,45732,0,0,45732
setl_003400025,payment,pay_0034000574,63501,0,0,63501
setl_003400025,payment,pay_0034000617,12968,0,0,12968
setl_003400025,payment,pay_0034000679,41920,838,151,40931
setl_003400025,payment,pay_0034000745,71065,1421,256,69388
setl_003400025,payment,pay_0034000756,38901,389,70,38442
setl_003400025,payment,pay_0034000793,77497,0,0,77497
setl_003400025,payment,pay_0034000795,9045,0,0,9045
setl_003400025,payment,pay_0034000897,10503,105,19,10379
setl_003400025,payment,pay_0034000914,53753,0,0,53753
setl_003400025,payment,pay_0034000923,56971,1139,205,55627
setl_003400025,payment,pay_0034000962,44216,0,0,44216
setl_003400025,payment,pay_0034001053,279188,5584,1005,272599
setl_003400025,payment,pay_0034001058,84707,1694,305,82708
setl_003400025,payment,pay_0034001091,51850,1037,187,50626
setl_003400025,payment,pay_0034001095,109096,1091,196,107809
setl_003400025,payment,pay_0034001110,57733,1414,255,56064
setl_003400025,payment,pay_0034001118,37256,0,0,37256
setl_003400025,payment,pay_0034001255,230271,0,0,230271
setl_003400025,payment,pay_0034001256,29324,0,0,29324
setl_003400025,payment,pay_0034001333,49819,498,90,49231
setl_003400025,payment,pay_0034001383,1226874,0,0,1226874
setl_003400025,payment,pay_0034001384,374966,0,0,374966
setl_003400025,payment,pay_0034001469,120811,3987,718,116106
setl_003400025,payment,pay_0034001471,58699,0,0,58699
setl_003400025,payment,pay_0034001530,56982,1140,205,55637
setl_003400025,payment,pay_0034001549,57064,0,0,57064
setl_003400025,payment,pay_0034001615,9345,187,34,9124
setl_003400025,payment,pay_0034001700,31957,639,115,31203
setl_003400025,payment,pay_0034001742,55628,1113,200,54315
setl_003400025,payment,pay_0034001766,96336,0,0,96336
setl_003400025,payment,pay_0034001774,48549,0,0,48549
setl_003400025,payment,pay_0034001832,44723,0,0,44723
setl_003400025,payment,pay_0034001875,110543,0,0,110543
setl_003400025,payment,pay_0034001901,138297,0,0,138297
setl_003400025,payment,pay_0034001935,34877,157,28,34692
setl_003400025,payment,pay_0034001955,258844,4918,885,253041
setl_003400025,payment,pay_0034001961,33519,670,121,32728
setl_003400025,payment,pay_0034002011,40788,0,0,40788
setl_003400025,payment,pay_0034002024,44842,0,0,44842
setl_003400025,payment,pay_0034002030,22971,0,0,22971
setl_003400025,payment,pay_0034002039,95310,1906,343,93061
setl_003400025,payment,pay_0034002080,56830,0,0,56830
setl_003400025,payment,pay_0034002142,208566,4171,751,203644
setl_003400025,payment,pay_0034002149,80434,0,0,80434
setl_003400025,payment,pay_0034002219,75847,0,0,75847
setl_003400025,payment,pay_0034002226,38121,0,0,38121
setl_003400025,payment,pay_0034002266,52648,0,0,52648
setl_003400025,payment,pay_0034002294,127110,0,0,127110
setl_003400025,payment,pay_0034002459,88856,1777,320,86759
setl_003400025,payment,pay_0034002460,143764,0,0,143764
setl_003400025,payment,pay_0034002480,12451,0,0,12451
setl_003400025,payment,pay_0034002514,108662,2173,391,106098
setl_003400025,payment,pay_0034002556,106900,2138,385,104377
setl_003400025,payment,pay_0034002635,249329,0,0,249329
setl_003400025,payment,pay_0034002738,32506,0,0,32506
setl_003400025,payment,pay_0034002905,93268,933,168,92167
setl_003400025,payment,pay_0034002923,4900,0,0,4900
setl_003400025,payment,pay_0034002947,40620,0,0,40620
setl_003400025,payment,pay_0034002987,34538,656,118,33764
setl_003400025,payment,pay_0034002988,81474,1629,293,79552
setl_003400025,payment,pay_0034003029,54851,0,0,54851
setl_003400025,payment,pay_0034003035,26509,0,0,26509
setl_003400025,payment,pay_0034003108,28157,563,101,27493
setl_003400025,payment,pay_0034003115,94240,0,0,94240
setl_003400025,payment,pay_0034003164,30126,603,109,29414
setl_003400025,payment,pay_0034003190,36511,0,0,36511
setl_003400025,payment,pay_0034003324,83348,0,0,83348
setl_003400025,payment,pay_0034003347,78355,1567,282,76506
setl_003400025,payment,pay_0034003410,126073,2395,431,123247
setl_003400025,payment,pay_0034003414,24517,0,0,24517
setl_003400025,payment,pay_0034003424,16602,0,0,16602
setl_003400025,payment,pay_0034003480,38577,772,139,37666
setl_003400025,payment,pay_0034003503,31812,636,114,31062
setl_003400025,payment,pay_0034003519,65633,0,0,65633
setl_003400025,payment,pay_0034003532,21990,440,79,21471
setl_003400025,payment,pay_0034003584,270988,0,0,270988
setl_003400025,payment,pay_0034003623,126237,0,0,126237
setl_003400025,payment,pay_0034003682,695735,0,0,695735
setl_003400025,payment,pay_0034003784,55926,0,0,55926
setl_003400025,payment,pay_0034003806,331251,0,0,331251
setl_003400025,payment,pay_0034003812,46712,0,0,46712
setl_003400025,payment,pay_0034003849,52519,998,180,51341
setl_003400025,payment,pay_0034003918,122605,0,0,122605
setl_003400025,payment,pay_0034003980,38091,0,0,38091
setl_003400025,refund,rfnd_0034000069,-20804,0,0,-20804
setl_003400025,refund,rfnd_0034000946,-5608,0,0,-5608
setl_003400025,refund,rfnd_0034001485,-98704,0,0,-98704
setl_003400025,refund,rfnd_0034001549,-13265,0,0,-13265
setl_003400025,refund,rfnd_0034001645,-30088,0,0,-30088
setl_003400025,refund,rfnd_0034002921,-269796,0,0,-269796
setl_003400025,dispute,disp_0034000447,-21093,0,0,-21093
setl_003400026,payment,pay_0034000118,34228,0,0,34228
setl_003400026,payment,pay_0034000151,148205,2964,534,144707
setl_003400026,payment,pay_0034000204,166443,3329,599,162515
setl_003400026,payment,pay_0034000209,143625,0,0,143625
setl_003400026,payment,pay_0034000254,61097,0,0,61097
setl_003400026,payment,pay_0034000336,58114,1104,199,56811
setl_003400026,payment,pay_0034000432,98288,1867,336,96085
setl_003400026,payment,pay_0034000518,85768,2101,378,83289
setl_003400026,payment,pay_0034000570,30707,614,5527,24566
setl_003400026,payment,pay_0034000577,23810,0,0,23810
setl_003400026,payment,pay_0034000597,85877,1632,294,83951
setl_003400026,payment,pay_0034000606,72784,0,0,72784
setl_003400026,payment,pay_0034000652,35657,0,0,35657
setl_003400026,payment,pay_0034000670,14488,275,50,14163
setl_003400026,payment,pay_0034000676,259275,0,0,259275
setl_003400026,payment,pay_0034000723,61749,0,0,61749
setl_003400026,payment,pay_0034000741,9184,0,0,9184
setl_003400026,payment,pay_0034000761,109786,2196,395,107195
setl_003400026,payment,pay_0034000767,714826,0,0,714826
setl_003400026,payment,pay_0034000800,217357,0,0,217357
setl_003400026,payment,pay_0034000802,8343,0,0,8343
setl_003400026,payment,pay_0034000811,175590,0,0,175590
setl_003400026,payment,pay_0034000861,61166,1835,330,59001
setl_003400026,payment,pay_0034000871,19745,0,0,19745
setl_003400026,payment,pay_0034001030,182192,0,0,182192
setl_003400026,payment,pay_0034001049,61015,1220,220,59575
setl_003400026,payment,pay_0034001079,101516,2030,365,99121
setl_003400026,payment,pay_0034001081,56753,1135,204,55414
setl_003400026,payment,pay_0034001103,211988,4240,763,206985
setl_003400026,payment,pay_0034001132,301156,0,0,301156
setl_003400026,payment,pay_0034001136,108743,2175,392,106176
setl_003400026,payment,pay_0034001146,38235,765,6882,30588
setl_003400026,payment,pay_0034001159,288597,0,0,288597
setl_003400026,payment,pay_0034001198,301014,3010,542,297462
setl_003400026,payment,pay_0034001264,73466,1396,251,71819
setl_003400026,payment,pay_0034001278,33341,633,114,32594
setl_003400026,payment,pay_0034001288,28805,0,0,28805
setl_003400026,payment,pay_0034001337,32297,0,0,32297
setl_003400026,payment,pay_0034001342,50572,961,173,49438
setl_003400026,payment,pay_0034001355,115034,0,0,115034
setl_003400026,payment,pay_0034001366,143609,0,0,143609
setl_003400026,payment,pay_0034001451,89347,1787,322,87238
setl_003400026,payment,pay_0034001475,70340,0,0,70340
setl_003400026,payment,pay_0034001500,152628,3053,550,149025
setl_003400026,payment,pay_0034001548,168299,0,0,168299
setl_003400026,payment,pay_0034001562,398510,0,0,398510
setl_003400026,payment,pay_0034001592,54156,0,0,54156
setl_003400026,payment,pay_0034001628,267172,5076,914,261182
setl_003400026,payment,pay_0034001687,132330,2647,476,129207
setl_003400026,payment,pay_0034001692,111543,0,0,111543
setl_003400026,payment,pay_0034001726,22473,0,0,22473
setl_003400026,payment,pay_0034001734,215172,6455,1162,207555
setl_003400026,payment,pay_0034001741,45035,0,0,45035
setl_003400026,payment,pay_0034001759,31859,0,0,31859
setl_003400026,payment,pay_0034001769,78225,0,0,78225
setl_003400026,payment,pay_0034001818,274333,5487,988,267858
setl_003400026,payment,pay_0034001867,27436,549,99,26788
setl_003400026,payment,pay_0034001916,28902,578,104,28220
setl_003400026,payment,pay_0034001948,138808,4581,825,133402
setl_003400026,payment,pay_0034002020,101573,0,0,101573
setl_003400026,payment,pay_0034002111,183560,0,0,183560
setl_003400026,payment,pay_0034002117,10548,211,38,10299
setl_003400026,payment,pay_0034002156,65433,0,0,65433
setl_003400026,payment,pay_0034002160,54034,1081,195,52758
setl_003400026,payment,pay_0034002164,108071,0,0,108071
setl_003400026,payment,pay_0034002166,14851,0,0,14851
setl_003400026,payment,pay_0034002176,107298,0,0,107298
setl_003400026,payment,pay_0034002301,116188,2324,418,113446
setl_003400026,payment,pay_0034002312,37389,748,135,36506
setl_003400026,payment,pay_0034002330,204060,0,0,204060
setl_003400026,payment,pay_0034002508,24144,0,0,24144
setl_003400026,payment,pay_0034002682,162671,0,0,162671
setl_003400026,payment,pay_0034002702,98722,0,0,98722
setl_003400026,payment,pay_0034002708,174552,0,0,174552
setl_003400026,payment,pay_0034002752,549154,0,0,549154
setl_003400026,payment,pay_0034002783,72038,1441,259,70338
setl_003400026,payment,pay_0034002811,24432,489,88,23855
setl_003400026,payment,pay_0034002856,91493,1738,16469,73286
setl_003400026,payment,pay_0034002904,176083,3522,634,171927
setl_003400026,payment,pay_0034002965,29296,586,105,28605
setl_003400026,payment,pay_0034002982,228364,5595,1007,221762
setl_003400026,payment,pay_0034003064,50498,0,0,50498
setl_003400026,payment,pay_0034003170,92371,0,0,92371
setl_003400026,payment,pay_0034003217,73710,0,0,73710
setl_003400026,payment,pay_0034003249,62942,0,0,62942
setl_003400026,payment,pay_0034003250,583862,0,0,583862
setl_003400026,payment,pay_0034003262,125916,0,0,125916
setl_003400026,payment,pay_0034003283,90735,1724,310,88701
setl_003400026,payment,pay_0034003285,263771,5275,950,257546
setl_003400026,payment,pay_0034003296,55490,0,0,55490
setl_003400026,payment,pay_0034003354,141424,2828,509,138087
setl_003400026,payment,pay_0034003383,32206,0,0,32206
setl_003400026,payment,pay_0034003389,76483,1530,275,74678
setl_003400026,payment,pay_0034003392,68747,0,0,68747
setl_003400026,payment,pay_0034003495,99558,2987,538,96033
setl_003400026,payment,pay_0034003545,61356,0,0,61356
setl_003400026,payment,pay_0034003558,10263,0,0,10263
setl_003400026,payment,pay_0034003563,117796,2356,424,115016
setl_003400026,payment,pay_0034003625,64402,0,0,64402
setl_003400026,payment,pay_0034003648,37575,0,0,37575
setl_003400026,payment,pay_0034003649,51836,518,93,51225
setl_003400026,payment,pay_0034003703,57871,1157,208,56506
setl_003400026,payment,pay_0034003721,300230,5704,1027,293499
setl_003400026,payment,pay_0034003724,27348,520,94,26734
setl_003400026,payment,pay_0034003802,34762,695,125,33942
setl_003400026,payment,pay_0034003824,54848,0,0,54848
setl_003400026,payment,pay_0034003831,49947,0,0,49947
setl_003400026,payment,pay_0034003875,229981,4600,828,224553
setl_003400026,payment,pay_0034003897,43887,0,0,43887
setl_003400026,payment,pay_0034003900,21349,427,77,20845
setl_003400026,payment,pay_0034003944,178809,0,0,178809
setl_003400026,payment,pay_0034003953,348755,0,0,348755
setl_003400026,payment,pay_0034003955,61572,1231,222,60119
setl_003400026,payment,pay_0034003993,64858,1232,222,63404
setl_003400026,payment,pay_0034003995,453398,0,0,453398
setl_003400026,refund,rfnd_0034000858,-88447,0,0,-88447
setl_003400026,refund,rfnd_0034001774,-36843,0,0,-36843
setl_003400026,refund,rfnd_0034002753,-73356,0,0,-73356
setl_003400026,refund,rfnd_0034002768,-32614,0,0,-32614
setl_003400026,refund,rfnd_0034003061,-68072,0,0,-68072
setl_003400026,refund,rfnd_0034003552,-33500,0,0,-33500
setl_003400026,refund,rfnd_0034003649,-27874,0,0,-27874
setl_003400027,payment,pay_0034000013,106558,0,0,106558
setl_003400027,payment,pay_0034000030,466403,9328,1679,455396
setl_003400027,payment,pay_0034000062,69805,0,0,69805
setl_003400027,payment,pay_0034000104,357190,7144,1286,348760
setl_003400027,payment,pay_0034000119,93998,1880,338,91780
setl_003400027,payment,pay_0034000130,31274,625,113,30536
setl_003400027,payment,pay_0034000168,78666,0,0,78666
setl_003400027,payment,pay_0034000213,108658,0,0,108658
setl_003400027,payment,pay_0034000225,315232,6305,1135,307792
setl_003400027,payment,pay_0034000267,38970,0,0,38970
setl_003400027,payment,pay_0034000315,260685,2607,469,257609
setl_003400027,payment,pay_0034000325,75794,0,0,75794
setl_003400027,payment,pay_0034000340,237295,0,0,237295
setl_003400027,payment,pay_0034000431,148497,0,0,148497
setl_003400027,payment,pay_0034000440,58470,585,105,57780
setl_003400027,payment,pay_0034000445,154389,2933,528,150928
setl_003400027,payment,pay_0034000458,9257,0,0,9257
setl_003400027,payment,pay_0034000467,173219,0,0,173219
setl_003400027,payment,pay_0034000486,130949,2488,448,128013
setl_003400027,payment,pay_0034000496,71297,0,0,71297
setl_003400027,payment,pay_0034000536,143829,0,0,143829
setl_003400027,payment,pay_0034000548,148953,0,0,148953
setl_003400027,payment,pay_0034000551,70038,0,0,70038
setl_003400027,payment,pay_0034000587,130044,2471,445,127128
setl_003400027,payment,pay_0034000770,46868,0,0,46868
setl_003400027,payment,pay_0034000825,245573,4911,884,239778
setl_003400027,payment,pay_0034000830,24429,489,88,23852
setl_003400027,payment,pay_0034000874,26496,0,0,26496
setl_003400027,payment,pay_0034000908,53303,0,0,53303
setl_003400027,payment,pay_0034000973,37838,757,136,36945
setl_003400027,payment,pay_0034000983,47645,953,172,46520
setl_003400027,payment,pay_0034000986,69453,0,0,69453
setl_003400027,payment,pay_0034001031,42244,845,152,41247
setl_003400027,payment,pay_0034001059,77760,0,0,77760
setl_003400027,payment,pay_0034001093,71589,0,0,71589
setl_003400027,payment,pay_0034001116,130825,0,0,130825
setl_003400027,payment,pay_0034001156,84502,0,0,84502
setl_003400027,payment,pay_0034001177,70857,1417,255,69185
setl_003400027,payment,pay_0034001194,74087,1482,267,72338
setl_003400027,payment,pay_0034001201,57976,0,0,57976
setl_003400027,payment,pay_0034001266,69029,2071,373,66585
setl_003400027,payment,pay_0034001275,57079,0,0,57079
setl_003400027,payment,pay_0034001375,63672,0,0,63672
setl_003400027,payment,pay_0034001394,60056,0,0,60056
setl_003400027,payment,pay_0034001423,19142,0,0,19142
setl_003400027,payment,pay_0034001435,13819,0,0,13819
setl_003400027,payment,pay_0034001463,29557,0,0,29557
setl_003400027,payment,pay_0034001510,43713,0,0,43713
setl_003400027,payment,pay_0034001521,30829,617,111,30101
setl_003400027,payment,pay_0034001528,54728,1040,9851,43837
setl_003400027,payment,pay_0034001553,415206,8304,1495,405407
setl_003400027,payment,pay_0034001594,59558,0,0,59558
setl_003400027,payment,pay_0034001599,9393,0,0,9393
setl_003400027,payment,pay_0034001631,74051,1481,267,72303
setl_003400027,payment,pay_0034001684,221160,4423,796,215941
setl_003400027,payment,pay_0034001703,37156,0,0,37156
setl_003400027,payment,pay_0034001704,64932,1299,234,63399
setl_003400027,payment,pay_0034001722,56404,0,0,56404
setl_003400027,payment,pay_0034001735,27973,0,0,27973
setl_003400027,payment,pay_0034001810,55677,0,0,55677
setl_003400027,payment,pay_0034001817,93401,1775,320,91306
setl_003400027,payment,pay_0034001848,123269,0,0,123269
setl_003400027,payment,pay_0034001932,78137,0,0,78137
setl_003400027,payment,pay_0034001944,38097,762,137,37198
setl_003400027,payment,pay_0034002002,105985,0,0,105985
setl_003400027,payment,pay_0034002012,76117,1522,274,74321
setl_003400027,payment,pay_0034002167,18867,377,68,18422
setl_003400027,payment,pay_0034002235,107723,485,87,107151
setl_003400027,payment,pay_0034002248,82804,0,0,82804
setl_003400027,payment,pay_0034002272,100490,2010,362,98118
setl_003400027,payment,pay_0034002293,17800,0,0,17800
setl_003400027,payment,pay_0034002374,186651,840,151,185660
setl_003400027,payment,pay_0034002389,23402,0,0,23402
setl_003400027,payment,pay_0034002491,51096,0,0,51096
setl_003400027,payment,pay_0034002612,59313,0,0,59313
setl_003400027,payment,pay_0034002644,46228,0,0,46228
setl_003400027,payment,pay_0034002653,201150,0,0,201150
setl_003400027,payment,pay_0034002656,48953,979,176,47798
setl_003400027,payment,pay_0034002659,70642,0,0,70642
setl_003400027,payment,pay_0034002672,159413,0,0,159413
setl_003400027,payment,pay_0034002692,107429,2149,387,104893
setl_003400027,payment,pay_0034002716,81472,1629,293,79550
setl_003400027,payment,pay_0034002806,26697,507,91,26099
setl_003400027,payment,pay_0034002857,121153,2423,436,118294
setl_003400027,payment,pay_0034002861,20279,0,0,20279
setl_003400027,payment,pay_0034002932,117153,0,0,117153
setl_003400027,payment,pay_0034002985,89161,0,0,89161
setl_003400027,payment,pay_0034002999,131728,0,0,131728
setl_003400027,payment,pay_0034003000,34093,0,0,34093
setl_003400027,payment,pay_0034003079,73870,0,0,73870
setl_003400027,payment,pay_0034003161,37890,758,136,36996
setl_003400027,payment,pay_0034003202,250248,4755,856,244637
setl_003400027,payment,pay_0034003204,44640,893,161,43586
setl_003400027,payment,pay_0034003236,63504,1207,217,62080
setl_003400027,payment,pay_0034003237,15298,153,28,15117
setl_003400027,payment,pay_0034003267,207322,0,0,207322
setl_003400027,payment,pay_0034003278,55712,0,0,55712
setl_003400027,payment,pay_0034003351,19113,382,69,18662
setl_003400027,payment,pay_0034003372,493483,0,0,493483
setl_003400027,payment,pay_0034003391,95045,0,0,95045
setl_003400027,payment,pay_0034003399,126244,1262,227,124755
setl_003400027,payment,pay_0034003447,95796,958,172,94666
setl_003400027,payment,pay_0034003454,128513,0,0,128513
setl_003400027,payment,pay_0034003471,86282,0,0,86282
setl_003400027,payment,pay_0034003592,69045,1381,249,67415
setl_003400027,payment,pay_0034003595,68468,0,0,68468
setl_003400027,payment,pay_0034003604,68144,681,123,67340
setl_003400027,payment,pay_0034003678,52523,0,0,52523
setl_003400027,payment,pay_0034003719,62252,0,0,62252
setl_003400027,payment,pay_0034003738,53002,0,0,53002
setl_003400027,payment,pay_0034003775,68292,0,0,68292
setl_003400027,payment,pay_0034003798,64589,1227,221,63141
setl_003400027,payment,pay_0034003800,49823,0,0,49823
setl_003400027,payment,pay_0034003801,83487,2505,451,80531
setl_003400027,payment,pay_0034003909,31253,0,0,31253
setl_003400027,payment,pay_0034003948,25399,0,0,25399
setl_003400027,refund,rfnd_0034000745,-71065,0,0,-71065
setl_003400027,refund,rfnd_0034001251,-36652,0,0,-36652
setl_003400027,refund,rfnd_0034002038,-2870,0,0,-2870
setl_003400027,refund,rfnd_0034002816,-109533,0,0,-109533
setl_003400027,refund,rfnd_0034003824,-54848,0,0,-54848
setl_003400027,refund,rfnd_0034003894,-63664,0,0,-63664
setl_003400028,payment,pay_0034000120,52213,0,0,52213
setl_003400028,payment,pay_0034000139,22141,421,76,21644
setl_003400028,payment,pay_0034000223,269031,0,0,269031
setl_003400028,payment,pay_0034000246,65108,0,0,65108
setl_003400028,payment,pay_0034000313,26189,524,94,25571
setl_003400028,payment,pay_0034000331,25019,0,0,25019
setl_003400028,payment,pay_0034000361,152438,0,0,152438
setl_003400028,payment,pay_0034000382,129364,0,0,129364
setl_003400028,payment,pay_0034000391,133100,2662,479,129959
setl_003400028,payment,pay_0034000392,182154,0,0,182154
setl_003400028,payment,pay_0034000418,88439,1769,318,86352
setl_003400028,payment,pay_0034000460,11208,0,0,11208
setl_003400028,payment,pay_0034000473,520279,0,0,520279
setl_003400028,payment,pay_0034000492,32637,0,0,32637
setl_003400028,payment,pay_0034000576,122012,2318,417,119277
setl_003400028,payment,pay_0034000626,19053,0,0,19053
setl_003400028,payment,pay_0034000655,78400,1921,346,76133
setl_003400028,payment,pay_0034000810,49657,0,0,49657
setl_003400028,payment,pay_0034000850,76822,0,0,76822
setl_003400028,payment,pay_0034000886,144265,2885,519,140861
setl_003400028,payment,pay_0034000894,91294,0,0,91294
setl_003400028,payment,pay_0034000943,46623,0,0,46623
setl_003400028,payment,pay_0034001009,64196,0,0,64196
setl_003400028,payment,pay_0034001124,50844,0,0,50844
setl_003400028,payment,pay_0034001197,162874,3095,557,159222
setl_003400028,payment,pay_0034001204,30211,0,0,30211
setl_003400028,payment,pay_0034001209,333073,0,0,333073
setl_003400028,payment,pay_0034001243,26154,523,94,25537
setl_003400028,payment,pay_0034001343,325754,0,0,325754
setl_003400028,payment,pay_0034001360,49090,0,0,49090
setl_003400028,payment,pay_0034001373,81892,0,0,81892
setl_003400028,payment,pay_0034001374,112108,0,0,112108
setl_003400028,payment,pay_0034001376,140355,0,0,140355
setl_003400028,payment,pay_0034001389,44097,0,0,44097
setl_003400028,payment,pay_0034001431,96798,0,0,96798
setl_003400028,payment,pay_0034001514,108690,0,0,108690
setl_003400028,payment,pay_0034001519,215796,0,0,215796
setl_003400028,payment,pay_0034001539,51750,1035,186,50529
setl_003400028,payment,pay_0034001591,248950,0,0,248950
setl_003400028,payment,pay_0034001600,70910,1418,255,69237
setl_003400028,payment,pay_0034001621,127005,0,0,127005
setl_003400028,payment,pay_0034001640,23562,471,85,23006
setl_003400028,payment,pay_0034001662,36951,0,0,36951
setl_003400028,payment,pay_0034001771,127357,0,0,127357
setl_003400028,payment,pay_0034001841,138821,2776,500,135545
setl_003400028,payment,pay_0034001905,60728,0,0,60728
setl_003400028,payment,pay_0034001919,57920,0,0,57920
setl_003400028,payment,pay_0034001931,8286,0,0,8286
setl_003400028,payment,pay_0034001938,124093,2482,447,121164
setl_003400028,payment,pay_0034001970,36703,0,0,36703
setl_003400028,payment,pay_0034002010,527193,15816,2847,508530
setl_003400028,payment,pay_0034002040,81486,1548,279,79659
setl_003400028,payment,pay_0034002078,109814,0,0,109814
setl_003400028,payment,pay_0034002084,20455,0,0,20455
setl_003400028,payment,pay_0034002094,95946,0,0,95946
setl_003400028,payment,pay_0034002099,48663,0,0,48663
setl_003400028,payment,pay_0034002119,39426,0,0,39426
setl_003400028,payment,pay_0034002143,67527,0,0,67527
setl_003400028,payment,pay_0034002154,254957,0,0,254957
setl_003400028,payment,pay_0034002177,234511,0,0,234511
setl_003400028,payment,pay_0034002184,55857,1117,201,54539
setl_003400028,payment,pay_0034002201,38685,174,31,38480
setl_003400028,payment,pay_0034002213,26068,521,94,25453
setl_003400028,payment,pay_0034002289,28423,568,102,27753
setl_003400028,payment,pay_0034002295,30596,0,0,30596
setl_003400028,payment,pay_0034002333,120398,0,0,120398
setl_003400028,payment,pay_0034002356,37116,742,134,36240
setl_003400028,payment,pay_0034002465,131853,2637,475,128741
setl_003400028,payment,pay_0034002499,43314,0,0,43314
setl_003400028,payment,pay_0034002509,135727,2715,489,132523
setl_003400028,payment,pay_0034002526,37059,0,0,37059
setl_003400028,payment,pay_0034002542,98493,0,0,98493
