payment_id,order_id,amount_paise,method,network,status,fee_paise,tax_paise,captured_at,international
pay_0034003210,order_0034003210,109441,card,visa,captured,2189,394,2026-07-18T23:29:49,0
pay_0034003211,order_0034003211,94342,card,mastercard,captured,1887,340,2026-07-18T21:53:10,0
pay_0034003212,order_0034003212,210935,upi,none,captured,0,0,2026-07-29T01:39:48,0
pay_0034003213,order_0034003213,11483,upi,none,captured,0,0,2026-07-17T08:31:31,0
pay_0034003214,order_0034003214,27546,upi,none,failed,0,0,2026-07-19T18:16:42,0
pay_0034003215,order_0034003215,163970,upi,none,captured,0,0,2026-07-25T20:14:13,0
pay_0034003216,order_0034003216,101003,upi,none,captured,0,0,2026-07-31T04:42:37,0
pay_0034003217,order_0034003217,73710,upi,none,captured,0,0,2026-07-27T15:26:31,0
pay_0034003218,order_0034003218,43869,upi,none,captured,0,0,2026-07-21T10:16:44,0
pay_0034003219,order_0034003219,51273,upi,none,captured,0,0,2026-07-05T14:14:34,0
pay_0034003220,order_0034003220,349893,wallet,none,failed,0,0,2026-07-08T08:44:43,0
pay_0034003221,order_0034003221,68431,wallet,none,captured,1369,246,2026-07-12T12:54:42,0
pay_0034003222,order_0034003222,26731,upi,none,captured,0,0,2026-07-25T22:42:31,0
pay_0034003223,order_0034003223,20150,netbanking,none,captured,383,69,2026-07-31T10:19:28,0
pay_0034003224,order_0034003224,228840,upi,none,failed,0,0,2026-07-25T04:36:46,0
pay_0034003225,order_0034003225,206631,card,rupay,captured,2066,372,2026-07-16T12:46:21,0
pay_0034003226,order_0034003226,200566,upi,none,captured,0,0,2026-07-29T05:16:08,0
pay_0034003227,order_0034003227,18229,upi,none,captured,0,0,2026-07-07T14:22:36,0
pay_0034003228,order_0034003228,68258,wallet,none,captured,1365,246,2026-07-10T20:39:50,0
pay_0034003229,order_0034003229,34898,upi,none,captured,0,0,2026-07-31T14:07:57,0
pay_0034003230,order_0034003230,175637,upi,none,captured,0,0,2026-07-23T14:54:17,0
pay_0034003231,order_0034003231,101944,upi,none,captured,0,0,2026-07-22T06:17:21,0
pay_0034003232,order_0034003232,106227,card,visa,captured,2125,383,2026-07-09T03:13:13,0
pay_0034003233,order_0034003233,213787,upi,none,captured,0,0,2026-07-12T06:02:40,0
pay_0034003234,order_0034003234,43055,upi,none,captured,0,0,2026-07-30T05:41:42,0
pay_0034003235,order_0034003235,19795,upi,none,failed,0,0,2026-07-16T13:41:20,0
pay_0034003236,order_0034003236,63504,netbanking,none,captured,1207,217,2026-07-28T11:11:39,0
pay_0034003237,order_0034003237,15298,card,rupay,captured,153,28,2026-07-28T15:37:22,0
pay_0034003238,order_0034003238,108227,upi,none,failed,0,0,2026-07-19T03:32:32,0
pay_0034003239,order_0034003239,256136,card,rupay,captured,5891,1060,2026-07-20T20:58:08,1
pay_0034003240,order_0034003240,35802,upi,none,captured,0,0,2026-07-08T20:01:35,0
pay_0034003241,order_0034003241,177787,upi,none,captured,0,0,2026-07-03T09:47:24,0
pay_0034003242,order_0034003242,167928,wallet,none,captured,3359,605,2026-07-12T06:12:56,0
pay_0034003243,order_0034003243,38590,upi,none,captured,0,0,2026-07-31T20:55:41,0
pay_0034003244,order_0034003244,30375,netbanking,none,captured,577,104,2026-07-23T17:48:26,0
pay_0034003245,order_0034003245,9306,upi,none,captured,0,0,2026-07-29T20:04:40,0
pay_0034003246,order_0034003246,26591,upi,none,captured,0,0,2026-07-10T07:43:53,0
pay_0034003247,order_0034003247,78974,upi,none,captured,0,0,2026-07-15T07:12:51,0
pay_0034003248,order_0034003248,94389,upi,none,captured,0,0,2026-07-24T16:22:42,0
pay_0034003249,order_0034003249,62942,upi,none,captured,0,0,2026-07-27T16:36:07,0
pay_0034003250,order_0034003250,583862,upi,none,captured,0,0,2026-07-27T03:01:10,0
pay_0034003251,order_0034003251,229393,card,visa,captured,4588,826,2026-07-02T05:23:34,0
pay_0034003252,order_0034003252,170414,upi,none,captured,0,0,2026-07-09T00:00:31,0
pay_0034003253,order_0034003253,239475,upi,none,captured,0,0,2026-07-30T16:45:22,0
pay_0034003254,order_0034003254,313279,upi,none,captured,0,0,2026-07-06T22:50:15,0
pay_0034003255,order_0034003255,92364,card,visa,captured,1847,332,2026-07-03T01:47:12,0
pay_0034003256,order_0034003256,59232,upi,none,captured,0,0,2026-07-18T23:21:14,0
pay_0034003257,order_0034003257,179761,upi,none,captured,0,0,2026-07-10T00:49:51,0
pay_0034003258,order_0034003258,137664,card,visa,captured,2753,496,2026-07-13T16:39:20,0
pay_0034003259,order_0034003259,97889,upi,none,captured,441,79,2026-07-23T04:32:17,0
pay_0034003260,order_0034003260,15989,card,rupay,captured,160,29,2026-07-03T12:48:11,0
pay_0034003261,order_0034003261,43495,upi,none,captured,0,0,2026-07-10T08:18:58,0
pay_0034003262,order_0034003262,125916,upi,none,captured,0,0,2026-07-27T11:38:06,0
pay_0034003263,order_0034003263,7859,upi,none,captured,0,0,2026-07-11T00:09:30,0
pay_0034003264,order_0034003264,82827,card,visa,captured,1657,298,2026-07-18T19:32:07,0
pay_0034003265,order_0034003265,34069,upi,none,captured,0,0,2026-07-06T10:56:10,0
pay_0034003266,order_0034003266,113369,upi,none,captured,0,0,2026-07-22T20:10:12,0
pay_0034003267,order_0034003267,207322,upi,none,captured,0,0,2026-07-28T12:02:05,0
pay_0034003268,order_0034003268,44044,upi,none,captured,0,0,2026-07-12T00:43:21,0
pay_0034003269,order_0034003269,86568,card,visa,captured,1731,312,2026-07-01T23:47:47,0
pay_0034003270,order_0034003270,7130,card,visa,captured,143,26,2026-07-02T19:50:35,0
pay_0034003271,order_0034003271,76692,netbanking,none,captured,1457,262,2026-07-15T02:49:36,0
pay_0034003272,order_0034003272,6893,upi,none,captured,0,0,2026-07-20T20:09:31,0
pay_0034003273,order_0034003273,141322,upi,none,captured,0,0,2026-07-30T08:41:16,0
pay_0034003274,order_0034003274,14460,upi,none,captured,0,0,2026-07-21T04:47:17,0
pay_0034003275,order_0034003275,34947,card,rupay,captured,349,6290,2026-07-05T19:56:25,0
pay_0034003276,order_0034003276,44595,card,mastercard,failed,0,0,2026-07-07T07:23:58,0
pay_0034003277,order_0034003277,25619,upi,none,captured,0,0,2026-07-06T22:37:53,0
pay_0034003278,order_0034003278,55712,upi,none,captured,0,0,2026-07-28T16:35:21,0
pay_0034003279,order_0034003279,464912,upi,none,captured,0,0,2026-07-12T16:30:30,0
pay_0034003280,order_0034003280,105253,wallet,none,captured,2105,379,2026-07-29T03:45:33,0
pay_0034003281,order_0034003281,155022,upi,none,captured,0,0,2026-07-06T22:00:39,0
pay_0034003282,order_0034003282,117937,upi,none,captured,0,0,2026-07-19T00:07:16,0
pay_0034003283,order_0034003283,90735,netbanking,none,captured,1724,310,2026-07-27T21:45:41,0
pay_0034003284,order_0034003284,72367,upi,none,captured,0,0,2026-07-31T22:32:45,0
pay_0034003285,order_0034003285,263771,card,visa,captured,5275,950,2026-07-27T05:54:57,0
pay_0034003286,order_0034003286,22742,upi,none,captured,0,0,2026-07-05T05:30:21,0
pay_0034003287,order_0034003287,91323,upi,none,captured,0,0,2026-07-29T01:18:16,0
pay_0034003288,order_0034003288,40947,card,visa,captured,819,147,2026-07-04T17:40:12,0
pay_0034003289,order_0034003289,35905,netbanking,none,failed,0,0,2026-07-04T21:06:15,0
pay_0034003290,order_0034003290,283681,upi,none,captured,0,0,2026-07-29T12:31:48,0
pay_0034003291,order_0034003291,96801,upi,none,captured,0,0,2026-07-22T08:27:35,0
pay_0034003292,order_0034003292,158605,card,visa,captured,3172,571,2026-07-06T08:42:42,0
pay_0034003293,order_0034003293,218024,upi,none,captured,0,0,2026-07-14T12:39:42,0
pay_0034003294,order_0034003294,144366,card,visa,captured,2887,520,2026-07-15T16:41:42,0
pay_0034003295,order_0034003295,14210,card,rupay,captured,327,59,2026-07-20T17:55:10,1
pay_0034003296,order_0034003296,55490,upi,none,captured,0,0,2026-07-27T13:53:28,0
pay_0034003297,order_0034003297,66362,upi,none,captured,0,0,2026-07-17T05:03:12,0
pay_0034003298,order_0034003298,82644,upi,none,captured,0,0,2026-07-16T04:08:40,0
pay_0034003299,order_0034003299,71545,upi,none,captured,0,0,2026-07-04T23:18:32,0
pay_0034003300,order_0034003300,392222,card,mastercard,failed,0,0,2026-07-31T13:12:47,0
pay_0034003301,order_0034003301,217132,upi,none,failed,0,0,2026-07-28T14:27:48,0
pay_0034003302,order_0034003302,156116,card,visa,captured,3122,562,2026-07-07T13:58:08,0
pay_0034003303,order_0034003303,33144,upi,none,captured,0,0,2026-07-25T12:59:39,0
pay_0034003304,order_0034003304,524626,upi,none,captured,0,0,2026-07-06T13:06:48,0
pay_0034003305,order_0034003305,89206,upi,none,captured,0,0,2026-07-06T02:01:56,0
pay_0034003306,order_0034003306,189142,upi,none,captured,0,0,2026-07-11T08:47:19,0
pay_0034003307,order_0034003307,22738,netbanking,none,captured,432,78,2026-07-19T12:46:48,0
pay_0034003308,order_0034003308,305130,upi,none,captured,0,0,2026-07-19T03:28:04,0
pay_0034003309,order_0034003309,39116,upi,none,captured,0,0,2026-07-24T10:57:02,0
pay_0034003310,order_0034003310,143440,card,mastercard,failed,0,0,2026-07-24T18:07:19,0
pay_0034003311,order_0034003311,360984,upi,none,captured,0,0,2026-07-17T10:19:06,0
pay_0034003312,order_0034003312,67629,card,visa,captured,1353,244,2026-07-14T22:12:44,0
pay_0034003313,order_0034003313,73586,wallet,none,captured,1472,265,2026-07-12T14:45:29,0
pay_0034003314,order_0034003314,767461,card,visa,captured,15349,2763,2026-07-30T12:41:17,0
pay_0034003315,order_0034003315,365086,upi,none,captured,0,0,2026-07-29T22:28:04,0
pay_0034003316,order_0034003316,82771,upi,none,captured,0,0,2026-07-16T04:53:24,0
pay_0034003317,order_0034003317,34600,card,visa,captured,692,125,2026-07-10T04:26:57,0
pay_0034003318,order_0034003318,48387,upi,none,captured,0,0,2026-07-03T04:19:59,0
pay_0034003319,order_0034003319,17154,card,mastercard,failed,0,0,2026-07-14T23:20:01,0
pay_0034003320,order_0034003320,39550,upi,none,captured,0,0,2026-07-18T03:47:37,0
pay_0034003321,order_0034003321,99439,card,rupay,captured,994,179,2026-07-17T02:16:45,0
pay_0034003322,order_0034003322,43679,upi,none,captured,0,0,2026-07-11T22:34:59,0
pay_0034003323,order_0034003323,13492,card,visa,captured,270,49,2026-07-19T05:52:51,0
pay_0034003324,order_0034003324,83348,upi,none,captured,0,0,2026-07-26T02:37:46,0
pay_0034003325,order_0034003325,97740,upi,none,captured,0,0,2026-07-19T09:52:09,0
pay_0034003326,order_0034003326,14594,upi,none,captured,0,0,2026-07-22T17:08:52,0
pay_0034003327,order_0034003327,35045,upi,none,captured,0,0,2026-07-25T18:33:10,0
pay_0034003328,order_0034003328,82774,card,visa,captured,1655,298,2026-07-09T10:05:15,0
pay_0034003329,order_0034003329,257336,upi,none,captured,0,0,2026-07-20T15:47:11,0
pay_0034003330,order_0034003330,48817,upi,none,captured,0,0,2026-07-29T21:37:32,0
pay_0034003331,order_0034003331,27646,upi,none,captured,0,0,2026-07-18T23:57:31,0
pay_0034003332,order_0034003332,30713,card,rupay,captured,307,55,2026-07-19T10:47:18,0
pay_0034003333,order_0034003333,129743,card,rupay,captured,1297,233,2026-07-04T13:11:11,0
pay_0034003334,order_0034003334,40811,upi,none,captured,0,0,2026-07-10T20:58:34,0
pay_0034003335,order_0034003335,64128,netbanking,none,captured,1218,219,2026-07-04T11:47:18,0
pay_0034003336,order_0034003336,80683,upi,none,captured,0,0,2026-07-03T14:39:44,0
pay_0034003337,order_0034003337,61168,card,rupay,captured,612,110,2026-07-24T14:25:56,0
pay_0034003338,order_0034003338,47167,wallet,none,captured,943,170,2026-07-10T15:36:54,0
pay_0034003339,order_0034003339,105477,card,rupay,failed,0,0,2026-07-24T04:23:07,0
pay_0034003340,order_0034003340,14365,upi,none,failed,0,0,2026-07-05T00:55:28,0
pay_0034003341,order_0034003341,47511,netbanking,none,captured,903,163,2026-07-18T21:22:38,0
pay_0034003342,order_0034003342,58584,upi,none,captured,0,0,2026-07-09T17:32:54,0
pay_0034003343,order_0034003343,39521,card,amex,captured,1186,213,2026-07-07T23:27:29,0
pay_0034003344,order_0034003344,45595,upi,none,captured,0,0,2026-07-12T11:57:37,0
pay_0034003345,order_0034003345,93364,card,visa,captured,1867,336,2026-07-07T22:17:04,0
pay_0034003346,order_0034003346,16333,upi,none,captured,0,0,2026-07-24T04:26:11,0
pay_0034003347,order_0034003347,78355,card,mastercard,captured,1567,282,2026-07-26T10:35:12,0
pay_0034003348,order_0034003348,40237,upi,none,captured,0,0,2026-07-17T22:49:54,0
pay_0034003349,order_0034003349,16636,card,mastercard,captured,333,60,2026-07-12T05:22:22,0
pay_0034003350,order_0034003350,75889,upi,none,captured,0,0,2026-07-09T10:26:00,0
pay_0034003351,order_0034003351,19113,card,visa,captured,382,69,2026-07-28T21:34:01,0
pay_0034003352,order_0034003352,140511,upi,none,captured,0,0,2026-07-08T18:15:02,0
pay_0034003353,order_0034003353,96859,upi,none,captured,0,0,2026-07-20T06:07:02,0
pay_0034003354,order_0034003354,141424,card,visa,captured,2828,509,2026-07-27T04:02:44,0
pay_0034003355,order_0034003355,54228,netbanking,none,captured,1030,185,2026-07-29T04:59:13,0
pay_0034003356,order_0034003356,148557,upi,none,captured,0,0,2026-07-20T08:17:27,0
pay_0034003357,order_0034003357,22992,card,visa,captured,460,83,2026-07-12T09:56:05,0
pay_0034003358,order_0034003358,40915,upi,none,captured,0,0,2026-07-25T04:49:03,0
pay_0034003359,order_0034003359,222485,netbanking,none,failed,0,0,2026-07-07T12:56:38,0
pay_0034003360,order_0034003360,22207,upi,none,captured,0,0,2026-07-25T18:27:19,0
pay_0034003361,order_0034003361,96281,upi,none,captured,0,0,2026-07-08T13:58:34,0
pay_0034003362,order_0034003362,27419,upi,none,captured,0,0,2026-07-06T22:58:43,0
pay_0034003363,order_0034003363,52031,upi,none,captured,0,0,2026-07-13T23:07:38,0
pay_0034003364,order_0034003364,85411,upi,none,captured,0,0,2026-07-16T04:37:30,0
pay_0034003365,order_0034003365,32948,upi,none,captured,0,0,2026-07-21T08:00:17,0
pay_0034003366,order_0034003366,93281,upi,none,failed,0,0,2026-07-03T09:34:53,0
pay_0034003367,order_0034003367,51540,card,mastercard,failed,0,0,2026-07-17T07:50:41,0
pay_0034003368,order_0034003368,124540,upi,none,captured,0,0,2026-07-06T10:24:52,0
pay_0034003369,order_0034003369,66119,upi,none,captured,0,0,2026-07-19T15:45:21,0
pay_0034003370,order_0034003370,89117,wallet,none,captured,1782,321,2026-07-05T11:30:04,0
pay_0034003371,order_0034003371,82937,card,rupay,captured,1203,217,2026-07-13T13:10:53,0
pay_0034003372,order_0034003372,493483,upi,none,captured,0,0,2026-07-28T23:19:22,0
pay_0034003373,order_0034003373,141258,upi,none,captured,0,0,2026-07-24T11:57:29,0
pay_0034003374,order_0034003374,391957,card,visa,captured,7839,1411,2026-07-02T07:56:27,0
pay_0034003375,order_0034003375,41806,upi,none,captured,0,0,2026-07-16T13:49:08,0
pay_0034003376,order_0034003376,80504,card,visa,captured,1610,290,2026-07-31T14:08:44,0
pay_0034003377,order_0034003377,50793,upi,none,captured,0,0,2026-07-04T11:43:23,0
pay_0034003378,order_0034003378,7523,upi,none,captured,0,0,2026-07-19T18:06:13,0
pay_0034003379,order_0034003379,18599,card,mastercard,captured,372,67,2026-07-19T06:15:17,0
pay_0034003380,order_0034003380,15398,upi,none,captured,0,0,2026-07-11T22:49:55,0
pay_0034003381,order_0034003381,61796,upi,none,captured,0,0,2026-07-22T12:00:08,0
pay_0034003382,order_0034003382,43695,upi,none,captured,0,0,2026-07-01T23:46:13,0
pay_0034003383,order_0034003383,32206,upi,none,captured,0,0,2026-07-27T12:43:31,0
pay_0034003384,order_0034003384,34681,upi,none,failed,0,0,2026-07-08T07:46:45,0
pay_0034003385,order_0034003385,62504,card,visa,captured,1250,225,2026-07-12T23:52:31,0
pay_0034003386,order_0034003386,674726,card,rupay,captured,6747,1214,2026-07-01T01:37:08,0
pay_0034003387,order_0034003387,94226,upi,none,captured,0,0,2026-07-02T05:30:01,0
pay_0034003388,order_0034003388,108489,upi,none,captured,0,0,2026-07-17T17:29:56,0
pay_0034003389,order_0034003389,76483,card,mastercard,captured,1530,275,2026-07-27T15:45:25,0
pay_0034003390,order_0034003390,16316,card,mastercard,captured,326,59,2026-07-06T02:09:11,0
pay_0034003391,order_0034003391,95045,upi,none,captured,0,0,2026-07-28T07:40:57,0
pay_0034003392,order_0034003392,68747,upi,none,captured,0,0,2026-07-27T22:00:14,0
pay_0034003393,order_0034003393,439307,card,mastercard,captured,8786,1581,2026-07-17T05:36:14,0
pay_0034003394,order_0034003394,28858,wallet,none,captured,577,104,2026-07-14T10:02:30,0
pay_0034003395,order_0034003395,71616,netbanking,none,failed,0,0,2026-07-15T10:35:57,0
pay_0034003396,order_0034003396,234798,upi,none,failed,0,0,2026-07-27T16:50:40,0
pay_0034003397,order_0034003397,54778,upi,none,captured,0,0,2026-07-29T03:51:10,0
pay_0034003398,order_0034003398,223223,upi,none,failed,0,0,2026-07-26T07:37:04,0
pay_0034003399,order_0034003399,126244,card,rupay,captured,1262,227,2026-07-28T07:11:11,0
pay_0034003400,order_0034003400,35598,card,visa,captured,712,128,2026-07-17T07:55:24,0
pay_0034003401,order_0034003401,236685,upi,none,failed,0,0,2026-07-27T16:18:55,0
pay_0034003402,order_0034003402,32878,upi,none,captured,0,0,2026-07-24T10:06:57,0
pay_0034003403,order_0034003403,95436,upi,none,captured,0,0,2026-07-23T09:43:12,0
pay_0034003404,order_0034003404,551168,upi,none,captured,0,0,2026-07-04T09:41:10,0
pay_0034003405,order_0034003405,226828,upi,none,captured,0,0,2026-07-12T05:11:00,0
pay_0034003406,order_0034003406,89210,card,visa,captured,1784,321,2026-07-30T10:07:36,0
pay_0034003407,order_0034003407,147015,upi,none,failed,0,0,2026-07-05T11:02:27,0
pay_0034003408,order_0034003408,10901,upi,none,captured,0,0,2026-07-11T18:51:59,0
pay_0034003409,order_0034003409,30070,upi,none,captured,0,0,2026-07-08T21:56:35,0
pay_0034003410,order_0034003410,126073,netbanking,none,captured,2395,431,2026-07-26T04:45:01,0
pay_0034003411,order_0034003411,36636,wallet,none,captured,733,132,2026-07-25T15:51:09,0
pay_0034003412,order_0034003412,38374,upi,none,captured,0,0,2026-07-22T14:47:25,0
pay_0034003413,order_0034003413,22764,upi,none,captured,0,0,2026-07-10T04:42:40,0
pay_0034003414,order_0034003414,24517,upi,none,captured,0,0,2026-07-26T13:57:53,0
pay_0034003415,order_0034003415,32182,upi,none,failed,0,0,2026-07-21T19:52:21,0
pay_0034003416,order_0034003416,99121,upi,none,failed,0,0,2026-07-28T20:01:31,0
pay_0034003417,order_0034003417,408624,upi,none,captured,0,0,2026-07-14T03:10:52,0
pay_0034003418,order_0034003418,115240,netbanking,none,captured,2190,394,2026-07-14T22:13:12,0
pay_0034003419,order_0034003419,203502,upi,none,captured,0,0,2026-07-19T23:50:58,0
pay_0034003420,order_0034003420,70782,card,visa,captured,1416,255,2026-07-03T08:39:17,0
pay_0034003421,order_0034003421,45179,netbanking,none,captured,858,154,2026-07-29T11:48:49,0
pay_0034003422,order_0034003422,121030,wallet,none,captured,2421,436,2026-07-09T09:18:31,0
pay_0034003423,order_0034003423,16139,upi,none,captured,0,0,2026-07-05T16:25:04,0
pay_0034003424,order_0034003424,16602,upi,none,captured,0,0,2026-07-26T03:09:56,0
pay_0034003425,order_0034003425,279607,upi,none,captured,0,0,2026-07-19T05:03:11,0
pay_0034003426,order_0034003426,83203,upi,none,captured,0,0,2026-07-08T07:00:02,0
pay_0034003427,order_0034003427,155911,card,visa,failed,0,0,2026-07-18T04:25:52,0
pay_0034003428,order_0034003428,39279,upi,none,failed,0,0,2026-07-05T14:11:20,0
pay_0034003429,order_0034003429,6833,upi,none,captured,0,0,2026-07-19T06:40:55,0
pay_0034003430,order_0034003430,109597,upi,none,captured,0,0,2026-07-24T07:38:21,0
pay_0034003431,order_0034003431,113438,upi,none,captured,0,0,2026-07-02T22:35:02,0
pay_0034003432,order_0034003432,38143,upi,none,failed,0,0,2026-07-31T13:48:25,0
pay_0034003433,order_0034003433,48255,upi,none,captured,0,0,2026-07-17T19:45:34,0
pay_0034003434,order_0034003434,121075,upi,none,captured,0,0,2026-07-23T15:38:19,0
pay_0034003435,order_0034003435,91289,upi,none,captured,0,0,2026-07-08T15:38:41,0
pay_0034003436,order_0034003436,99174,upi,none,failed,0,0,2026-07-24T12:29:28,0
pay_0034003437,order_0034003437,186515,upi,none,captured,0,0,2026-07-10T01:47:13,0
pay_0034003438,order_0034003438,29197,upi,none,captured,0,0,2026-07-23T05:55:27,0
pay_0034003439,order_0034003439,145990,upi,none,captured,0,0,2026-07-23T13:58:54,0
pay_0034003440,order_0034003440,201087,upi,none,captured,0,0,2026-07-08T08:51:39,0
pay_0034003441,order_0034003441,105999,upi,none,captured,0,0,2026-07-13T21:30:10,0
pay_0034003442,order_0034003442,26203,upi,none,captured,0,0,2026-07-25T14:57:49,0
pay_0034003443,order_0034003443,4900,upi,none,captured,22,4,2026-07-16T12:28:16,0
pay_0034003444,order_0034003444,36321,wallet,none,captured,726,131,2026-07-29T16:52:44,0
pay_0034003445,order_0034003445,231319,upi,none,captured,0,0,2026-07-20T01:08:31,0
pay_0034003446,order_0034003446,93582,card,visa,captured,1872,337,2026-07-18T01:27:56,0
pay_0034003447,order_0034003447,95796,card,rupay,captured,958,172,2026-07-28T14:43:15,0
pay_0034003448,order_0034003448,26732,upi,none,captured,0,0,2026-07-18T01:44:45,0
pay_0034003449,order_0034003449,55020,card,visa,captured,1100,198,2026-07-19T06:00:52,0
pay_0034003450,order_0034003450,31050,upi,none,captured,0,0,2026-07-01T14:42:52,0
pay_0034003451,order_0034003451,247375,upi,none,captured,0,0,2026-07-02T02:41:52,0
pay_0034003452,order_0034003452,125844,upi,none,captured,0,0,2026-07-29T03:51:38,0
pay_0034003453,order_0034003453,283140,upi,none,captured,0,0,2026-07-31T10:58:00,0
pay_0034003454,order_0034003454,128513,upi,none,captured,0,0,2026-07-28T02:15:55,0
pay_0034003455,order_0034003455,132111,card,visa,captured,2642,476,2026-07-20T14:03:50,0
pay_0034003456,order_0034003456,35877,upi,none,failed,0,0,2026-07-03T21:06:01,0
pay_0034003457,order_0034003457,10444,upi,none,captured,0,0,2026-07-18T02:30:31,0
pay_0034003458,order_0034003458,381276,upi,none,captured,0,0,2026-07-31T01:26:30,0
pay_0034003459,order_0034003459,55450,card,rupay,captured,555,100,2026-07-30T02:40:33,0
pay_0034003460,order_0034003460,42331,upi,none,captured,0,0,2026-07-18T07:50:27,0
pay_0034003461,order_0034003461,583067,card,mastercard,failed,0,0,2026-07-14T18:40:45,0
pay_0034003462,order_0034003462,39081,card,amex,captured,1172,211,2026-07-22T12:38:46,0
pay_0034003463,order_0034003463,50477,netbanking,none,captured,959,173,2026-07-20T14:28:28,0
pay_0034003464,order_0034003464,427721,upi,none,captured,0,0,2026-07-21T05:50:28,0
pay_0034003465,order_0034003465,42322,card,mastercard,captured,846,152,2026-07-20T17:33:30,0
pay_0034003466,order_0034003466,180376,upi,none,failed,0,0,2026-07-09T03:42:57,0
pay_0034003467,order_0034003467,24167,upi,none,captured,0,0,2026-07-08T04:28:17,0
pay_0034003468,order_0034003468,64320,upi,none,captured,0,0,2026-07-17T02:51:06,0
pay_0034003469,order_0034003469,328370,card,rupay,captured,3284,591,2026-07-16T04:10:44,0
pay_0034003470,order_0034003470,135930,card,mastercard,captured,2719,489,2026-07-07T17:49:56,0
pay_0034003471,order_0034003471,86282,upi,none,captured,0,0,2026-07-28T11:42:24,0
pay_0034003472,order_0034003472,72899,card,rupay,captured,729,131,2026-07-01T01:45:02,0
pay_0034003473,order_0034003473,56930,upi,none,captured,0,0,2026-07-15T22:50:24,0
pay_0034003474,order_0034003474,76420,upi,none,captured,0,0,2026-07-07T16:06:26,0
pay_0034003475,order_0034003475,104638,upi,none,captured,0,0,2026-07-10T00:30:18,0
pay_0034003476,order_0034003476,57011,card,amex,captured,1710,308,2026-07-06T22:46:38,0
pay_0034003477,order_0034003477,60919,upi,none,captured,0,0,2026-07-02T04:34:29,0
pay_0034003478,order_0034003478,12766,upi,none,captured,0,0,2026-07-09T18:08:58,0
pay_0034003479,order_0034003479,778388,upi,none,captured,0,0,2026-07-09T19:44:28,0
pay_0034003480,order_0034003480,38577,card,visa,captured,772,139,2026-07-26T09:49:05,0
pay_0034003481,order_0034003481,538386,upi,none,captured,0,0,2026-07-21T06:09:30,0
pay_0034003482,order_0034003482,236357,upi,none,captured,0,0,2026-07-18T08:05:03,0
pay_0034003483,order_0034003483,276548,netbanking,none,captured,5254,946,2026-07-16T07:32:41,0
pay_0034003484,order_0034003484,141747,upi,none,captured,0,0,2026-07-31T12:33:54,0
pay_0034003485,order_0034003485,49215,card,rupay,captured,492,89,2026-07-14T12:32:20,0
pay_0034003486,order_0034003486,88187,card,rupay,captured,882,159,2026-07-01T11:05:59,0
pay_0034003487,order_0034003487,48354,upi,none,failed,0,0,2026-07-31T05:42:18,0
pay_0034003488,order_0034003488,440032,card,mastercard,captured,14521,2614,2026-07-30T01:52:31,1
pay_0034003489,order_0034003489,75436,upi,none,captured,0,0,2026-07-20T03:48:18,0
pay_0034003490,order_0034003490,337336,card,mastercard,captured,6747,1214,2026-07-08T23:59:46,0
pay_0034003491,order_0034003491,321754,upi,none,captured,0,0,2026-07-04T13:24:55,0
pay_0034003492,order_0034003492,143610,upi,none,captured,0,0,2026-07-14T07:27:40,0
pay_0034003493,order_0034003493,10904,card,rupay,captured,109,20,2026-07-13T13:07:29,0
pay_0034003494,order_0034003494,123631,card,rupay,captured,1236,222,2026-07-03T23:07:54,0
pay_0034003495,order_0034003495,99558,card,amex,captured,2987,538,2026-07-27T05:29:09,0
pay_0034003496,order_0034003496,34653,card,visa,captured,693,125,2026-07-23T05:32:02,0
pay_0034003497,order_0034003497,15462,upi,none,captured,0,0,2026-07-13T05:32:28,0
pay_0034003498,order_0034003498,29170,upi,none,captured,0,0,2026-07-14T00:11:32,0
pay_0034003499,order_0034003499,232145,upi,none,captured,0,0,2026-07-17T15:04:28,0
pay_0034003500,order_0034003500,99688,upi,none,captured,0,0,2026-07-03T14:44:27,0
pay_0034003501,order_0034003501,39322,card,mastercard,failed,0,0,2026-07-12T07:49:17,0
pay_0034003502,order_0034003502,160759,upi,none,captured,0,0,2026-07-05T00:40:44,0
pay_0034003503,order_0034003503,31812,card,mastercard,captured,636,114,2026-07-26T00:16:03,0
pay_0034003504,order_0034003504,19151,upi,none,captured,0,0,2026-07-07T09:50:16,0
pay_0034003505,order_0034003505,23167,upi,none,captured,0,0,2026-07-03T05:10:02,0
pay_0034003506,order_0034003506,62129,card,rupay,captured,621,112,2026-07-08T01:01:19,0
pay_0034003507,order_0034003507,127065,card,mastercard,captured,2541,457,2026-07-03T00:59:34,0
pay_0034003508,order_0034003508,37762,wallet,none,captured,755,136,2026-07-04T02:44:03,0
pay_0034003509,order_0034003509,142168,card,mastercard,captured,2843,512,2026-07-22T05:44:09,0
pay_0034003510,order_0034003510,136572,upi,none,captured,0,0,2026-07-07T06:42:02,0
pay_0034003511,order_0034003511,455643,upi,none,captured,0,0,2026-07-04T18:05:21,0
pay_0034003512,order_0034003512,128026,netbanking,none,captured,2432,438,2026-07-17T14:07:02,0
pay_0034003513,order_0034003513,138996,netbanking,none,captured,2641,475,2026-07-07T21:17:32,0
pay_0034003514,order_0034003514,95354,netbanking,none,captured,1812,326,2026-07-19T08:30:53,0
pay_0034003515,order_0034003515,389063,upi,none,captured,0,0,2026-07-20T13:56:52,0
